solar_radiation,temperature,wind speed,rain_day,loss
110.83062916146297,11.314335525170494,13.8018617194077,183,0.0
117.9155299968996,11.587954704047288,13.638740124007287,198,0.0
108.28429152803903,11.223046109480787,13.89759672393278,206,0.0
111.53605830725202,10.913925470682083,13.60960862292672,195,0.0
111.74848170558732,11.156281910025484,13.633745712670995,212,0.0
112.62285098174311,11.263560011848565,13.633435097716095,180,0.0
110.57567718495513,11.30311000039599,13.489838914236957,204,0.0
109.19443321756366,11.138400258671183,13.726112009464197,194,0.0
118.322925509444,11.391757038036179,13.637901190117335,188,0.0
109.72575944865498,11.189810269423074,13.874255827855096,205,0.5
111.2384461769741,10.658577493844241,13.859603933563122,193,0.0
118.31540815357322,11.539702520772718,13.704345369828882,222,0.0
109.3252287200129,11.246376474972442,13.88689743850699,202,0.0
106.72030421129534,11.341520562349091,13.319494416098747,194,0.0
121.3836166681656,12.05415862055242,13.313290890585035,179,0.0
112.73143413749867,11.263785643181249,13.582497136457519,189,0.3
109.63408493669816,10.565777348766764,13.702699025947354,199,0.0
111.49541214304575,10.891425885778641,13.57749805736231,205,0.0
108.30971037830278,10.6391483146387,13.505210103248437,184,0.0
113.29891318034684,11.318382699300894,13.877041890962456,204,0.0
105.91019284605771,11.325639416648238,13.672211247751957,213,0.3
113.05505775025668,11.492266374948775,13.686772827897832,207,0.0
115.16135750202193,12.11026017291666,13.880963613092431,206,0.0
114.95221963930175,11.756250419849879,13.45555875849289,212,0.0
115.42851037301656,11.615096873181182,13.811353527501012,197,0.0
106.58195006679613,11.04903850616219,14.250595045567891,210,0.0
113.92664601230061,11.781942129289492,13.931589930128126,199,0.0
116.40572270175856,11.358585847474759,13.559023237587366,187,0.0
112.55207054234617,11.342431284104098,14.117487713599152,200,0.0
112.84561798991137,10.923364383211876,14.012083683139892,204,0.0
120.24985685057582,11.967051145839447,13.07680622175545,188,0.0
116.7724410859061,11.45183467604628,13.921235832233023,209,0.3
118.24843757119939,11.52528140902896,13.748166335841482,200,0.0
107.52674482121633,11.474983524711988,13.867109320224396,197,0.0
114.6682904031929,11.642350078453914,13.67644608016657,200,0.0
105.14838449305086,11.280549162149475,13.638883867409474,218,0.0
110.02190958501602,10.980775917735764,13.861606603621855,192,0.0
115.07875073012069,11.448607405651996,13.818736697647369,194,0.0
110.09219526453415,11.169316152938555,14.352089202960853,213,0.0
116.91704233719868,11.650071598483438,14.226402546282085,194,0.0
108.05435294809634,11.261775329949224,13.723112586911967,211,0.0
115.6585919437595,11.945040526340206,13.561043527461905,209,0.0
108.19621605041714,11.352945361150184,13.998879916769049,205,0.0
102.51554924021244,10.93429565238171,14.4942988998089,212,0.0
112.40970970783067,11.165139086708312,13.697400368647614,208,0.0
111.18926569728104,11.394308858280175,13.637901539236898,209,0.0
103.92824216141227,11.386742299857195,14.339556693299388,210,0.3
104.17807222469513,10.913827763403715,14.092808876353349,201,0.0
111.46423707199533,11.036764777555982,13.930542586762641,214,0.0
113.58532979634553,11.395145444235904,13.641910936586237,204,0.0
111.86346196716973,11.688894317915352,13.645068451624212,196,0.0
109.06125240483316,11.304792315026562,13.428968270235577,209,0.0
108.45540715568764,11.360368432128762,13.485466804463774,219,0.0
119.06018198510586,12.048036605295911,13.850635644607594,190,0.0
101.9916010145688,10.725823663190145,13.447991230415678,206,0.0
111.88513120128654,11.962096087508273,13.971733974667067,209,0.0
108.05737257522203,11.293754098702218,13.466179166357207,195,0.0
111.6853772714969,11.35833525940425,13.85202864056428,195,0.0
115.76005903064038,11.843903043740637,13.802877385859427,209,0.0
119.79821597485477,11.90885375910999,13.966330894298016,193,0.0
114.05041836337773,11.441608065866827,13.670705896698962,199,0.0
114.94279551190584,11.294024128481656,13.690324739892572,210,0.0
113.34911537439916,11.48685543660613,13.888502753095047,199,0.0
112.98576028264061,11.274513716750649,13.888953032798783,194,0.0
105.85852464047026,11.116258177838958,14.064771652815462,181,0.0
108.7283999099561,11.32788000647773,13.905027979059412,205,0.0
118.10470031411772,11.719132323775009,13.892936929785659,202,0.0
110.6964882331605,11.365148597762676,13.635882969425827,216,0.0
110.97511866471666,11.575072191866274,13.996074998785508,209,0.0
112.30783490431008,11.256337396504518,13.904018962984251,208,0.0
114.62008932953376,11.468015315378894,13.594092005831836,194,0.0
111.92075648760917,11.4544546034356,13.901359756600453,201,0.0
109.14692338672926,11.62235287508782,13.676303755049789,196,0.0
112.10467622098295,11.343694820331738,13.547253146870542,200,0.0
118.13954309250121,11.838908968700455,13.340314546848827,202,0.0
117.07830279344385,11.573321815744105,13.705978963373058,184,0.0
117.06625829465828,11.694890480159662,13.562734237819832,189,0.0
112.98195583499009,10.961236676208152,13.964718569928928,203,0.0
113.82129220415192,11.666297684964627,13.543672610664407,202,0.0
112.52201870141283,11.764693001634107,13.772323013381667,210,0.0
111.83920199430689,11.106798574595052,13.594314785999225,202,0.0
121.51866469984384,11.820694810938724,13.542983583202748,212,0.0
111.69181745466872,11.23432037986492,13.90609979039891,175,0.0
112.70406303419006,10.942761962604074,13.520834537844644,190,0.0
120.89691412040247,11.865013898357988,13.684317515092914,186,0.0
115.30801799440313,11.717270416503245,13.782586871011523,199,0.0
110.19570078420132,11.524754245062919,13.745268500260883,198,0.0
112.57615476518617,11.534495716449436,13.918876155530283,210,0.0
106.64673959370559,11.097460501337501,13.908822832333813,205,0.0
115.50998586784046,11.472677645359461,14.164000046657593,202,0.0
114.22858174990664,11.408086790788829,13.36495474636778,204,0.0
115.50728930160916,11.522627509691429,14.094989090114884,203,0.0
116.39392489509825,11.156220939550966,14.097424999405101,200,0.0
118.01748567086484,11.979235032867416,14.134563450872923,216,0.0
115.2500281276279,11.516858161887908,13.525254531639971,198,0.0
108.23030696075003,10.957774547127077,13.880517832347193,198,0.0
117.64898629992805,11.686627874679216,13.927683340857149,199,0.0
111.86974983476973,11.256110325784624,13.936487165115823,185,0.0
115.27688070448352,11.432629103198623,13.655199077132998,203,0.0
107.88364469007536,10.94198272959054,13.599212117949275,199,0.0
