solar_radiation,temperature,wind speed,rain_day,loss
112.3342852683348,11.420943434632685,13.697702163655741,203,0.0
119.6172926006517,11.660420642911744,13.655749871948416,214,0.0
109.40849919363977,11.058996325826335,13.745140509498988,204,0.0
111.77083923918086,11.311500296425175,13.566255899149748,195,0.3
114.81913718810793,11.613435350601323,13.715009963440922,189,0.3
114.96482208922438,11.158492036378489,13.691180068930382,185,0.0
109.13040380672855,11.092699304883006,13.804343708270167,201,0.0
108.68530431275947,11.142264507725796,13.975997116592572,193,0.0
113.51977334172874,11.744562245496764,13.978510279513394,197,0.0
116.02364126266274,11.409651916487555,13.862883982208754,191,0.0
115.58511951701344,11.408259300181669,13.730809947972231,208,0.0
107.07079596880938,11.196997693243619,13.698569510253483,202,0.0
109.53850628712156,11.16097324984867,13.448466565771971,209,0.0
112.58362146091122,11.957488188963314,13.848222134383777,201,0.0
107.13280957425128,11.607097327808464,13.467960535075546,198,0.0
115.49311129786939,11.315547506836047,13.544182069763055,188,0.0
114.74946705061996,11.555678739781667,13.430532583913203,206,0.0
110.07131468175538,11.38148740944383,13.966979020934133,201,0.0
118.63374156635679,11.391285320036683,13.757054045695517,188,0.0
106.01541542143693,10.877248730156795,13.837963788046062,200,0.0
105.63975234701891,11.463981775836453,14.069396891099132,208,0.0
108.12856933633843,11.386510306520378,14.199901903069616,210,0.0
117.16316304433647,11.520754736133707,13.526877800350288,198,0.0
112.22910995465122,11.19331066350554,13.722282439146609,202,0.0
99.98246919259617,11.0970407971841,14.44531126009207,215,0.0
111.34307860500697,11.532505378247187,13.931020257789017,210,0.3
109.25912583412695,11.57956796804138,14.113433598196995,210,0.0
115.72727648040576,11.711858055042606,13.840442480393664,204,0.0
110.5771409379377,11.313398236510103,13.616326865568428,192,0.0
112.04337732495397,11.055771836644235,13.860863906061098,200,0.0
108.29185330962196,11.214634158207073,13.681155846097031,197,0.0
118.13313269893183,11.928326620371664,13.705137472261288,195,0.0
106.30702807228883,10.792342020736271,13.513939815120063,207,0.0
113.01164809551564,11.594465825377755,13.782688540600295,222,0.0
111.27523328544899,11.817337583659821,13.538960571820036,207,0.0
106.47695097994479,11.41793304697704,13.687755448796178,213,0.0
113.35196254158089,11.222482856395548,13.620440031891974,186,0.0
104.95648746661304,11.249498414371091,13.793430295063834,219,0.3
114.032668061563,11.449069643928194,13.719925002994621,190,0.0
110.87272179891664,11.757344500510166,13.746991753982119,202,0.0
114.22583507784991,11.602286843892141,14.708441148207928,192,0.0
110.260831769737,11.316286400150261,14.003625783404486,197,0.0
106.32717971339446,10.856233026579096,13.480239952600998,216,0.0
112.49031435311373,11.566661774043519,13.95698556501897,190,0.0
110.17513901245954,11.25518318899924,13.922671723816656,223,0.0
105.75940693468952,10.99346233919344,14.24060373116268,231,0.0
107.72397080486415,11.321554442313165,13.805172289170384,214,0.0
116.01366318199366,11.64928810670073,13.710106522434383,201,0.0
106.84985220026446,11.289518793276581,13.817909536490799,215,0.0
114.56111497254535,11.499822606749234,13.739792658656718,207,0.0
106.89332076142915,11.211712765473418,13.581581865253359,196,0.0
114.03921265718905,11.454721192732043,13.6539750989744,193,0.0
112.10157858961867,11.169060144005265,13.727441861316052,194,0.0
114.66420217150355,11.143022425835438,13.721907676456832,210,0.0
111.33237084032683,11.426141553891846,14.160806631589923,200,0.0
106.60918362460201,11.29070803784564,14.175513593662238,210,0.0
117.7131590869126,11.752844789813983,13.806348966816072,196,0.0
118.66384210488725,11.667990242061547,13.537143706134433,207,0.0
111.3265232538981,11.292325872694411,13.96502950031654,194,0.0
110.97006661910466,11.776767656183697,13.929603673453235,187,0.0
104.44843977167126,10.729960974412867,13.765389800979369,216,0.0
109.55408592063695,11.106910032265723,14.105397895027158,183,0.0
114.8809182225022,11.309275630445702,13.634091019029796,203,0.0
101.95745553781259,11.05231721304052,14.174179998225995,221,0.0
114.26942208092682,11.339415105180404,13.977527696846257,190,0.3
108.4737524090145,10.689898206252838,13.86408597726284,198,0.0
109.74208847372984,11.216590338887094,13.878227851862713,228,0.0
123.96574178384529,11.637914768143093,13.70495634950239,181,0.0
117.73549850203511,11.669931949236782,13.966580457485673,190,0.0
108.51260368880055,11.328447948961061,14.2328593685414,214,0.0
107.8656485758771,11.22137391368603,13.868998028897499,207,0.0
115.06358610998694,11.65135714609965,13.735689951415361,202,0.0
118.4470713692442,11.74750910343316,13.515250931487962,204,0.0
117.293276717472,11.720821020296343,13.863509303454762,200,0.0
104.03557725010886,10.910946361006951,13.360759279439755,186,0.0
117.06744982512306,12.030106822331927,13.645159242755541,184,0.0
104.51908316402194,11.067236691131555,13.561180078815879,203,0.3
102.67699175920929,10.823917757270637,14.128994919631772,204,0.0
116.91678818696099,11.469176223567754,13.864960146299918,186,0.0
108.79911337581065,11.347959260783226,13.828093806974467,212,0.0
120.47385253561944,12.229126930631576,13.302633243199436,184,0.0
108.38270159783221,11.235918383276845,13.782394610252327,219,0.0
109.02857017381935,10.574989128061073,13.925975620827169,194,0.0
109.53793368865554,11.652929413785156,13.453974722141512,192,0.0
113.00560481886475,11.178381221664266,13.90837782599246,197,0.0
117.60546360989632,11.919141661602474,13.487067328281594,200,0.0
118.98743413288939,11.719317903488452,13.447601568883773,212,0.0
116.9537799485975,11.429389225299104,14.078478768362872,194,0.0
110.99954875406762,11.357956993265319,14.128676548724428,195,0.0
111.83282544673038,11.714634580701242,13.934670287968611,206,0.0
110.89162414772798,11.324260679269205,13.878059960676348,198,0.0
104.20046758978542,10.77901552221405,13.922436262367693,212,0.0
118.85603958096424,11.956875551138097,13.204905263530463,195,0.0
124.56113084197253,11.78056397933859,13.502125904254912,190,0.0
108.62164840199925,11.304582565234513,14.03698811696112,213,0.0
117.24280923695905,11.37945116335152,13.751873956362441,196,0.0
110.9871229303827,10.877070936211348,13.686089302659243,201,0.0
108.96431079756717,11.036709487677053,14.299479295569522,208,0.3
113.25222684623688,11.329883059836863,13.544911275220565,201,0.0
114.41201333213137,11.430259524971866,13.532502719005812,205,0.0
