solar_radiation,temperature,wind speed,rain_day,loss
107.88293380933733,11.06808982401726,14.355201546280064,198,0.0
121.58116171900525,12.042659436159973,13.537303452481488,189,0.0
109.62211071547286,11.268077601260432,13.97442662718141,215,0.0
107.33762996132559,11.249733675735827,13.939899281902797,192,0.0
112.2664463563453,11.183374896011577,13.067646308281802,180,0.0
108.68750506644628,10.963071529715798,13.959410806973935,205,0.3
121.1072648562109,12.009536975067164,13.620295473047063,185,0.0
108.19023865827178,11.119596004034305,13.904581480311425,197,0.0
109.20519574287823,11.509155682867855,13.991362167320318,199,0.0
111.40817252625101,11.269988034281344,13.779600704130454,202,0.0
109.252603434532,11.084239548161682,13.799398504429927,190,0.0
111.31335045423248,11.365608846057881,13.642507889415596,196,0.0
114.69997471462122,11.581086120578785,13.897656422165904,187,0.0
104.33010958051743,11.202999870694951,13.462417418467474,203,0.0
104.67359247455546,10.719060685883125,13.804408169065528,219,0.0
116.2701419315596,10.940300393721296,13.732061741755203,196,0.0
103.69076225165385,10.988116806323978,13.828080286576736,218,0.0
110.03457755906665,11.195139675437634,13.64535923299325,201,0.0
117.25202079364067,11.691701158149632,13.423401031234636,189,0.0
116.38850760863012,11.559093568793447,13.248677581365346,194,0.0
104.61654645218012,10.936685280729616,13.655392534435494,204,0.0
110.77738199076421,11.277592534794273,13.388111855138872,210,0.3
115.96104365421319,11.110134778988664,13.728830493397515,189,0.0
115.48591453969334,11.288501576075548,13.685648577384788,185,0.0
109.19282253113701,11.720822536930179,14.04034478662473,203,0.0
107.31086445670377,11.311217203450639,13.626929839522411,201,0.3
110.95824159953878,11.280730510812523,13.770658693911457,200,0.0
115.26566839370095,11.186583199123405,13.501262508664057,199,0.0
112.19092007426498,11.708458466247071,13.948734746934745,202,0.0
108.76113347646303,11.223860537916554,13.5310764917755,210,0.5
110.58689827293732,11.396349352180023,13.63368343052231,212,0.0
112.73105708148577,11.617961617360994,13.812249531003774,197,0.0
112.21326890123214,11.451666363134178,14.320593640130392,212,0.0
109.13313117110093,11.471059345153995,14.055485655858172,199,0.0
110.57609529546102,11.93691958628221,14.094254845184137,226,0.0
106.47663198586028,11.090222595020057,13.771614500791898,206,0.0
109.47526676810003,11.134410446406493,13.473687557009058,199,0.0
112.82789885172575,11.25258225069013,13.79525701598554,211,0.0
105.17081819819701,11.090326602313493,14.307644890936887,191,0.0
120.97084487538947,11.667571807133593,13.054355692622423,201,0.0
105.41051361255695,11.335985659071937,13.590319273104456,209,0.0
109.10086025279678,10.90511614963703,13.327978007278277,201,0.0
108.72595645197616,10.97918866248017,13.879899264645697,205,0.0
111.42493430887325,11.084095180251575,13.76273660290638,204,0.0
111.30021608763128,11.396416851568167,13.695293378359938,209,0.0
107.31073767431025,11.541546478310968,13.937955530986043,213,0.0
107.48141754700764,11.496712842366554,13.632005268825912,194,0.0
119.60608078507629,12.10999773668757,13.907164835628551,204,0.0
109.5609962696672,11.640532347193083,13.829247307931478,188,0.0
105.36643019704836,10.824979740405697,14.100246126417897,208,0.0
109.97536381603064,11.422855527421964,13.725410196319801,201,0.0
111.10766315388916,11.071100311789712,13.904556903218523,186,0.0
112.73192581067784,11.469853197437212,13.570186175047724,211,0.0
121.42274791241687,11.71789957493955,13.523444013061722,187,0.0
109.77876302445378,11.396490451217904,14.45612744829419,202,0.0
113.36133020963713,11.581584578484712,13.960004299378722,199,0.0
110.45801876268362,10.8043546497359,14.10777089273581,203,0.0
