solar_radiation,temperature,wind speed,rain_day,loss
108.27851580477233,11.163774211408123,13.850115952202948,199,0.0
102.28390527625659,10.972886776327005,13.938116048895013,193,0.0
108.464088510431,11.209280561444409,13.963364635352253,209,0.0
111.53387601303747,11.67424332357591,13.900417939696434,192,0.0
107.80667528251227,10.951946952682444,13.424041102470168,194,0.0
109.82604189332135,11.155529660159187,14.37493019502862,194,0.0
106.62607492854339,11.0149576271064,13.92793381595863,199,0.0
117.67550564739817,11.663002173951348,13.74861116516055,180,0.0
114.48120882990435,11.46761172134996,13.756374776748485,188,0.0
109.55498719678465,11.630202477785733,14.184163096510572,205,0.5
106.73232577805398,11.038656623256301,14.006580986288991,207,0.0
105.79626927716232,10.992896686222965,13.953414798315801,213,0.0
114.62728920998364,11.337538267479971,13.99161990129801,195,0.0
120.6261329298203,11.836053441551392,13.37808723884592,189,0.0
109.13559133583169,11.033991743722511,13.556459600426006,201,0.0
110.5783673363414,11.091376899320672,13.655012245342498,192,0.0
112.48151234502059,11.12158703379718,13.56219131266637,194,0.0
112.67876893135362,11.54640458036797,13.566557870503036,189,0.0
111.3016817557269,10.880560114477339,13.754234465619462,197,0.0
115.00217180648113,11.590594981305022,13.811222562578203,202,0.0
110.41411014712212,11.189057387093403,14.438901759733955,205,0.0
115.4691265296019,10.81208888660655,13.155189981897783,183,0.0
114.3670009193672,11.190442855058881,13.931820066704864,198,0.0
108.2305930299837,11.441648711946105,14.156773430591528,206,0.0
119.04931117448727,11.617027804593526,13.812270873898424,207,0.0
109.02928823262523,11.29563919462235,14.075558677226246,200,0.0
116.66246425036285,11.446148792987916,13.680503891490208,190,0.0
108.49981923655842,11.23115184193327,13.686810587467141,209,0.0
112.66549624164504,11.37201322400162,13.543840746792249,221,0.0
110.10444922280246,11.234689706882707,13.671335863851503,192,0.0
102.72447689930308,10.937785018274367,13.672549505833526,208,0.0
115.07967740484736,11.6649957208893,13.997110276188423,207,0.0
114.9347524797695,11.729291547646849,13.82122848474529,190,0.0
113.3762488823163,11.19321174408658,13.611641281980274,211,0.0
111.41137869757156,11.249834853097479,14.122963191207758,212,0.0
104.97471544779506,11.143276298514879,14.133465016801072,183,0.0
109.73784559171277,11.249901689593399,13.994241237112627,205,0.0
104.12465946459578,10.798023770414117,14.06642049467651,204,0.0
114.26445418488133,11.3639802939982,13.585250107000906,191,0.0
116.30235933230776,11.501296511078854,13.773152393572374,199,0.0
117.95690848927784,11.425853838218927,14.099843218284434,208,0.0
106.0554334806717,10.73333950502424,13.562634307739744,204,0.0
112.13011022406607,11.009423273981946,13.6441784447485,209,0.0
117.39920106692816,11.534828549632826,13.463796828453923,195,0.0
115.4150897933677,11.333977787689513,13.96041503926673,194,0.0
108.89308157379887,11.195999380139614,13.822136752480237,208,0.0
109.1892116286571,11.499900144364796,13.798491733582434,210,0.0
110.36936028097837,11.351432295269705,13.689179841766144,202,0.0
105.2897712921328,11.209590527576491,14.307370981242716,225,0.0
105.28125006649077,10.922795810966115,13.705065772311885,188,0.0
108.84776942346696,10.93231893929954,13.532964802913744,197,0.0
116.98096953055854,12.11079804821034,14.104537739736566,215,0.0
107.68825465844908,11.503131661312311,13.535985743351159,184,0.0
111.68065010071011,11.00040388781526,13.612754660034085,208,0.0
108.91065705506269,11.027063333728869,13.797444112589993,211,0.0
124.50812969094629,12.379102800109465,13.651104377928544,193,0.0
